,IR_generic_id,IR_generic_name,Ingredient,lexi_generic_id,lexi_generic_name,rows_in_db,catgs
638,1303,VITAMIN D3 CAPSULE ORAL 50000 [iU],VITAMIN D3,None,,APO-Alendronate/Vitamin D3 (CAN) | Dialyvite Vitamin D3 Max [OTC] | Pronutrients Vitamin D3 [OTC] | Vitamin D3 (SYN) | Vitamin D3 Ultra Potency [OTC],
597,622,HEMATINIC CAPSULE ORAL 15 ug/350 mg/150 mg/1 mg,HEMATINIC,None,,,
593,1131,"SIMETHICONE (DIMETHICONE ACTIVATED) TABLET, CHEWABLE ORAL 40 mg",SIMETHICONE (DIMETHICONE ACTIVATED),None,,Alumina-Magnesia-Simethicone [OTC] | Simethicone Drops Infants [OTC] | Simethicone Ultra Strength [OTC],
647,5951,ADULT COLD PREPARATIONS (4-3) TABLET ORAL 325 mg/5 mg/2 mg,ADULT COLD PREPARATIONS (4-3),None,,,
2288,8601,VALPROATE SODIUM SYRUP ORAL 300 mg/5mL 250 mL,VALPROATE SODIUM,None,,,
664,356,CONTRACEPTIVE HD TABLET ORAL 0.25 mg/50 ug,CONTRACEPTIVE HD,None,,Options Gynol II Contraceptive [OTC] | Shur-Seal Contraceptive [OTC] | VCF Vaginal Contraceptive [OTC],
2286,11366,VALPROATE SODIUM INJECTION PARENTERAL 100 mg/1mL 10 mL,VALPROATE SODIUM,None,,,
672,15618,QUETIAPINE FUMARATE TABLET ORAL 150 mg,QUETIAPINE FUMARATE,None,,ACH-Quetiapine Fumarate XR (CAN) | APO-Quetiapine Fumarate (CAN) | JAMP-Quetiapine Fumarate (CAN),
678,109,ASA (ACETYLSALICYLIC ACID) TABLET ORAL 325 mg,ASA (ACETYLSALICYLIC ACID),None,,Praxis ASA EC (CAN) | Rivasa (CAN) | Rivasa FC (CAN) | TARO-Dipyridamole w/ ASA (CAN) | TEVA-5 ASA (CAN),
682,52636,ACETAMINOPHEN / CAFFEINE / CHLORPHENIRAMINE / VITAMIN C CAPSULE ORAL 200 mg/25 mg/2.5 mg/150 mg,VITAMIN C,None,,BProtected Vitamin C [OTC] | Vitamin C (SYN),
580,4864,"RINGERS INJECTION, SOLUTION INTRAVENOUS 147 meq/4.5 meq/4 meq/156 meq/1L 500 mL",RINGERS,None,,,
579,1103,RIFAMPICIN CAPSULE ORAL 300 mg,RIFAMPICIN,None,,Rifampicin (INT) | Rifampicin and Isoniazid (INT),
686,1871,"VALPROATE SODIUM TABLET, EXTENDED RELEASE ORAL 333 mg/145 mg",VALPROATE SODIUM,None,,,
691,52368,ADULT COLD PREPARATIONS (4-1) TABLET ORAL 500 mg/5 mg/25 mg,ADULT COLD PREPARATIONS (4-1),None,,,
696,21610,PEDIATRIC GRIPPE SYRUP ORAL 0.67 mg/10 mg/5mL 120 mL,PEDIATRIC GRIPPE,None,,Humira Pediatric Crohns Start | Humira Pen-Pediatric UC Start | Malarone Pediatric (CAN) | Pediatric Cough & Cold [OTC] | D-Vite Pediatric [OTC] | Pediatric Formula Cough/Congst [OTC] | Avaxim Pediatric (CAN) | Fluad Pediatric (CAN) | LidoDose Pediatric Bulk Pack [OTC] | NovaFerrum Pediatric Drops [OTC] | Mictoryl Pediatric (CAN),
2281,52385,"ALUMINIUM HYDROXIDE / MAGNESIUM HYDROXIDE POWDER, FOR SUSPENSION ORAL 564 mg/174 mg",ALUMINIUM HYDROXIDE,None,,Aluminium Hydroxide (INT) | Aluminium Hydroxide and Magnesium Carbonate (INT) | Aluminium Hydroxide and Magnesium Hydroxide (INT) | Aluminium Hydroxide and Magnesium Trisilicate (INT),
713,2371,"ANTITHYMOCYTE IMMUNOGLOBULIN INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 25 mg",ANTITHYMOCYTE IMMUNOGLOBULIN,None,,Antithymocyte Globulin (Equine) | Antithymocyte Globulin (Rabbit),
2279,52754,ADULT COLD PREPARATIONS (3-8) TABLET ORAL,ADULT COLD PREPARATIONS (3-8),None,,,
864,2137,ICHTHYOL OINTMENT TOPICAL 10 % 15 g,ICHTHYOL,None,,,
519,2174,POLYETHYLENE GLYCOL POWDER ORAL  70 g,POLYETHYLENE GLYCOL,None,,Polyethylene Glycol 3350 | Polyethylene Glycol 4000 | Polyethylene Glycol-Electrolyte Solution | Polyethylene Glycol-Electrolyte Solution and Bisacodyl,
877,51516,MEGLUMINE COMPOUND SOLUTION ORAL 66 %/10 % 120 mL,MEGLUMINE COMPOUND,None,,Amidotrizoate Meglumine (INT) | Amidotrizoate Meglumine and Iodipamide Meglumine (INT) | Iotalamate Meglumine (INT) | Meglumine Iotroxate (SYN),
2314,11889,CALCIUM FOLINATE INJECTION PARENTERAL 10 mg/1mL 5 mL,CALCIUM FOLINATE,None,,"Calcium Acetate | Calcium Acetate and Magnesium Carbonate | Calcium Carbonate | Calcium Carbonate and Magnesium Carbonate | Calcium Carbonate and Magnesium Hydroxide | Calcium Carbonate and Simethicone | Calcium Carbonate and Vitamin D | Calcium Carbonate, Magnesium Hydroxide, and Simethicone | Calcium Chloride | Calcium Citrate | Calcium Dobesilate | Calcium Dobesilate and Lidocaine | Calcium Glubionate | Calcium Glubionate and Calcium Lactobionate | Calcium Gluconate | Calcium Hydroxylapatite | Calcium Lactate | Calcium Polystyrene Sulfonate",
1070,52345,"ANTI-D IMMUNOGLOBULIN INJECTION, SOLUTION INTRAMUSCULAR 300 ug/2mL",ANTI-D IMMUNOGLOBULIN,None,,,
1072,5728,"COAGULATION FACTOR VIII (HUMAN PLASMA DERIVED) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 1000 [iU]",COAGULATION FACTOR VIII (HUMAN PLASMA DERIVED),None,,,
1074,93,"FACTOR IX INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 500 [iU]",FACTOR IX,None,,"Factor IX (Human) | Factor IX (Recombinant [Albumin Fusion Protein]) | Factor IX (Recombinant [Fc Fusion Protein]) | Factor IX (Recombinant [Glycopegylated]) | Factor IX (Recombinant) | Factor IX Complex (Human) [(Factors II, IX, X)]",
1077,52626,"EPOETIN INJECTION, SOLUTION PARENTERAL 4000 [iU]/0.5mL",EPOETIN,None,,Epoetin Alfa | Epoetin Beta | Epoetin Lambda | Epoetin Zeta,
2222,1442,CONTRACEPTIVE DE TABLET ORAL 0.15 mg/20 ug,CONTRACEPTIVE DE,None,,Options Gynol II Contraceptive [OTC] | Shur-Seal Contraceptive [OTC] | VCF Vaginal Contraceptive [OTC],
437,741,LEVAMISOLE TABLET ORAL 50 mg,LEVAMISOLE,None,,,
1087,14202,"MULTIVITAMIN PEDIATRIC INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 0.25 mg/0.36 mg/0.4 mg/0.5 ug/4 mg/1.5 mg/6 ug/10 mg/40 ug/1mL 10 mL",MULTIVITAMIN PEDIATRIC,None,,"Multivitamins/Fluoride (with ADE) | Multivitamins/Minerals (with ADEK, Folate, Iron) | Multivitamins/Minerals (with AE, No Iron)",
2221,1049,PRILOCAINE / FELYPRESSIN INJECTION PARENTERAL 30 mg/0.54 ug/1mL 1.8 mL,FELYPRESSIN,None,,,
1094,18819,PNEUMOCOCCAL VACCINE 13-VALENTS INJECTION PARENTERAL  0.5 mL,PNEUMOCOCCAL VACCINE 13-VALENTS,None,,,
1098,52289,EPOETIN INJECTION PARENTERAL 20000 [iU]/1mL 0.5 mL,EPOETIN,None,,Epoetin Alfa | Epoetin Beta | Epoetin Lambda | Epoetin Zeta,
1107,100,ANTITHYMOCYTE IMMUNOGLOBULIN INJECTION PARENTERAL 50 mg/1mL 5 mL,ANTITHYMOCYTE IMMUNOGLOBULIN,None,,Antithymocyte Globulin (Equine) | Antithymocyte Globulin (Rabbit),
2319,51965,ADULT COLD PREPARATIONS (4-4) TABLET ORAL 325 mg/10 mg/25 mg,ADULT COLD PREPARATIONS (4-4),None,,,
417,1295,VITAMIN B6 INJECTION PARENTERAL 50 mg/1mL 2 mL,VITAMIN B6,None,,Neuro-K-250 Vitamin B6 [OTC] [DSC] | Vitamin B6 (SYN),
2320,7198,"HEMODIALYSIS II SOLUTION, CONCENTRATE INTRAVENOUS 4725 meq/35 meq/70 meq/87.5 meq/3692.5 meq/1225 meq/70 g/1000 mL 4920 mL",HEMODIALYSIS II,None,,,
1116,20081,"AMINO ACID 10% (1) INJECTION, SOLUTION INTRAVENOUS 5 g/7.4 g/9.31 g/4.3 g/5.1 g/4.4 g/2 g/6.2 g/12 g/3 g/14 g/11 g/11.2 g/6.5 g/0.4 g/1 g/1000mL 500 mL",AMINO ACID 10% (1),None,,,
2321,11636,"VALPROATE SEMISODIUM TABLET, DELAYED RELEASE ORAL 125 mg",VALPROATE SEMISODIUM,None,,,
410,1132,"SIMETHICONE (DIMETHICONE ACTIVATED) SUSPENSION, DROPS ORAL 40 mg/1mL 30 mL",SIMETHICONE (DIMETHICONE ACTIVATED),None,,Alumina-Magnesia-Simethicone [OTC] | Simethicone Drops Infants [OTC] | Simethicone Ultra Strength [OTC],
1122,1165,"LIPID INFUSION 10% INJECTION, SOLUTION INTRAVENOUS 50 mg/50 mg/1mL 500 mL",LIPID INFUSION 10%,None,,,
408,97,ANTIHEMORRHOID SUPPOSITORY RECTAL 60 mg/5 mg/50 mg/400 mg,ANTIHEMORRHOID,None,,,
1065,17094,"AMPHOTERICIN B LIPOSOME INJECTION, POWDER, FOR SOLUTION PARENTERAL 50 mg",AMPHOTERICIN B LIPOSOME,None,,Amphotericin B (Lipid Complex) | Amphotericin B (Liposomal) | Amphotericin B (Oral) | Amphotericin B Cholesteryl Sulfate Complex | Amphotericin B Deoxycholate,
1063,50883,ARTIFICIAL TEARS (CARBOMER) GEL OPHTHALMIC 0.2 % 10 g,ARTIFICIAL TEARS (CARBOMER),None,,GoodSense Artificial Tears [OTC] | Artificial Tears [OTC],
892,52202,VASELIN OFFECINAL OINTMENT TOPICAL  100 g,VASELIN OFFECINAL,None,,,
1056,10319,HUMAN PAPILLOMAVIRUS INJECTION PARENTERAL 0.5 mL,HUMAN PAPILLOMAVIRUS,None,,Human Papillomavirus Vaccine (9-Valent) | Human Papillomavirus Vaccine (Bivalent) | Human Papillomavirus Vaccine (Quadrivalent),
893,1114,SALBUTAMOL (AS SULFATE) TABLET ORAL 2 mg,SALBUTAMOL (AS SULFATE),None,,APO-Salbutamol HFA (CAN) | DOM-Salbutamol (CAN) | PMS-Salbutamol (CAN) | RATIO-Salbutamol [DSC] (CAN) | Salbutamol (INT) | TEVA-Salbutamol (CAN) | TEVA-Salbutamol HFA (CAN) | Ipratropium and Salbutamol (INT) | Levosalbutamol (INT),
895,1085,PYRVINIUM SUSPENSION ORAL 50 mg/5mL 60 mL,PYRVINIUM,None,,,
909,50564,"ADULT COLD PREPARATIONS (7-8) CAPSULE, LIQUID FILLED ORAL 15 mg/2 mg/5 mg/500 mg",ADULT COLD PREPARATIONS (7-8),None,,,
916,435,"DIGESTIVE TABLET, DELAYED RELEASE ORAL 40 mg/6000 [iU]/10500 [iU]/600 [iU]",DIGESTIVE,None,,,
917,944,"PANCREATIN TABLET, DELAYED RELEASE ORAL",PANCREATIN,None,,,
918,1301,VITAMIN C INJECTION PARENTERAL 100 mg/1mL 5 mL,VITAMIN C,None,,BProtected Vitamin C [OTC] | Vitamin C (SYN),
927,50635,ASA / ATORVASTATIN (AS CALCIUM) / HYDROCHLOROTHIAZIDE / VALSARTAN TABLET ORAL 81 mg/20 mg/12.5 mg/40 mg,ASA,None,,Praxis ASA EC (CAN) | Rivasa (CAN) | Rivasa FC (CAN) | TARO-Dipyridamole w/ ASA (CAN) | TEVA-5 ASA (CAN),
932,864,MONOBENZONE CREAM TOPICAL 20 % 30 g,MONOBENZONE,None,,,
960,50342,ADULT COLD PREPARATIONS (1-2) TABLET ORAL 325 mg/5 mg,ADULT COLD PREPARATIONS (1-2),None,,,
483,968,"PENICILLIN 6-3-3 INJECTION, POWDER, FOR SOLUTION PARENTERAL 600000 U/300000 U/300000 U",PENICILLIN 6-3-3,None,,Penicillin G (Parenteral/Aqueous) | Penicillin G Benzathine | Penicillin G Benzathine and Penicillin G Procaine | Penicillin G Procaine | Penicillin V Benzathine | Penicillin V Potassium,
982,569,FURAZOLIDONE SUSPENSION ORAL 50 mg/15mL 120 mL,FURAZOLIDONE,None,,,
985,52064,VALPROATE SODIUM SYRUP ORAL 200 mg/5mL 250 mL,VALPROATE SODIUM,None,,,
992,50628,ASA / ATORVASTATIN (AS CALCIUM) / ENALAPRIL MALEATE / HYDROCHLOROTHIAZIDE TABLET ORAL 81 mg/20 mg/5 mg/12.5 mg,ASA,None,,Praxis ASA EC (CAN) | Rivasa (CAN) | Rivasa FC (CAN) | TARO-Dipyridamole w/ ASA (CAN) | TEVA-5 ASA (CAN),
475,933,"ORS POWDER, FOR SOLUTION ORAL",ORS,None,,"PCC 3 - Factor IX Complex (Human) [(Factors II, IX, X)] (SYN) | PCC 4 - Prothrombin Complex Concentrate (Human) [(Factors II, VII, IX, X), Protein C, and Protein S] (SYN)",
458,153,"BETAMETHASONE LA (BETAMETHASONE AS DISODIUM PHOSPHATE / BETAMETHASONE ACETATE) INJECTION, SUSPENSION, EXTENDED RELEASE PARENTERAL 3 mg/3 mg/1mL",BETAMETHASONE LA (BETAMETHASONE AS DISODIUM PHOSPHATE,None,,,
1041,335,"CO-AMOXICLAV POWDER, FOR SUSPENSION ORAL 125 mg/31.25 mg/5mL 100 mL",CO-AMOXICLAV,None,,,
1045,46,ALUMINIUM HYDROXIDE SUSPENSION ORAL 320 mg/5mL 240 mL,ALUMINIUM HYDROXIDE,None,,Aluminium Hydroxide (INT) | Aluminium Hydroxide and Magnesium Carbonate (INT) | Aluminium Hydroxide and Magnesium Hydroxide (INT) | Aluminium Hydroxide and Magnesium Trisilicate (INT),
2228,22891,AMPHOTERICIN B NANOLIPOSOMAL GEL TOPICAL 0.4 % 15 g,AMPHOTERICIN B NANOLIPOSOMAL,None,,Amphotericin B (Lipid Complex) | Amphotericin B (Liposomal) | Amphotericin B (Oral) | Amphotericin B Cholesteryl Sulfate Complex | Amphotericin B Deoxycholate,
1055,27,"ALBUMIN (HUMAN) INJECTION, SOLUTION PARENTERAL 20 % 50 mL",ALBUMIN (HUMAN),None,,,
1603,932,OPHTHALMIC BATH-1 SOLUTION OPHTHALMIC 1610 mg/100 mL 20 mL,OPHTHALMIC BATH-1,None,,Neosporin Ophthalmic Solution [DSC] | Betadine Ophthalmic Prep,
1333,505,ESTRAMUSTINE SODIUM PHOSPHATE CAPSULE ORAL 140 mg,ESTRAMUSTINE SODIUM PHOSPHATE,None,,,
1868,192,CALCIPOTRIOL OINTMENT TOPICAL 50 ug/1g 30 g,CALCIPOTRIOL,None,,Calcipotriol (INT) | Calcipotriol and Betamethasone (INT),
2129,52903,ADULT COLD PREPARATIONS (7-22) TABLET ORAL 15 mg/2 mg/5 mg/325 mg,ADULT COLD PREPARATIONS (7-22),None,,,
1854,52327,ADULT COLD PREPARATIONS (5-3) TABLET ORAL 500 mg/15 mg/5 mg,ADULT COLD PREPARATIONS (5-3),None,,,
1856,24400,"BOTULINUM A TOXIN INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 200 [iU]",BOTULINUM A TOXIN,None,,,
1607,1107,"RINGER LACTATE INJECTION, SOLUTION INTRAVENOUS 130 meq/3 meq/4 meq/109 meq/28 meq/1L 500 mL",RINGER LACTATE,None,,Ringer's Injection | Ringer's Injection (Lactated),
1874,530,"IRON SOLUTION, DROPS ORAL 25 mg/1mL",IRON,None,,Iron Acetyltransferrin | Iron Dextran Complex | Iron Sucrose,
1876,867,MULTIVITAMIN THERAPEUTIC CAPSULE ORAL 25000 [iU]/20 mg/5 mg/50 mg/10 mg/5 ug/150 mg/0.25 mg/1000 [iU]/10 mg/1 mg/11.6 mg/100 mg/5 mg/0.5 mg/0.1 mg/10 mg/0.5 mg/72.27 mg/1 mg,MULTIVITAMIN THERAPEUTIC,None,,"Multivitamins/Fluoride (with ADE) | Multivitamins/Minerals (with ADEK, Folate, Iron) | Multivitamins/Minerals (with AE, No Iron)",
1888,52402,"PENICILLIN V POWDER, FOR SUSPENSION ORAL 250 mg/5mL 100 mL",PENICILLIN V,None,,Penicillin V Benzathine | Penicillin V Potassium,
1691,736,CALCIUM FOLINATE INJECTION PARENTERAL 10 mg/1mL 3 mL,CALCIUM FOLINATE,None,,"Calcium Acetate | Calcium Acetate and Magnesium Carbonate | Calcium Carbonate | Calcium Carbonate and Magnesium Carbonate | Calcium Carbonate and Magnesium Hydroxide | Calcium Carbonate and Simethicone | Calcium Carbonate and Vitamin D | Calcium Carbonate, Magnesium Hydroxide, and Simethicone | Calcium Chloride | Calcium Citrate | Calcium Dobesilate | Calcium Dobesilate and Lidocaine | Calcium Glubionate | Calcium Glubionate and Calcium Lactobionate | Calcium Gluconate | Calcium Hydroxylapatite | Calcium Lactate | Calcium Polystyrene Sulfonate",
1894,318,CLOFIBRATE CAPSULE ORAL 500 mg,CLOFIBRATE,None,,,
1904,18312,POLYETHYLENE GLYCOL POWDER ORAL  10 g,POLYETHYLENE GLYCOL,None,,Polyethylene Glycol 3350 | Polyethylene Glycol 4000 | Polyethylene Glycol-Electrolyte Solution | Polyethylene Glycol-Electrolyte Solution and Bisacodyl,
2337,14664,"FACTOR XIII INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 250 [iU]",FACTOR XIII,None,,Factor XIII A-Subunit (Recombinant) | Factor XIII Concentrate (Human),
1850,10541,"SIMETHICONE (DIMETHICONE ACTIVATED) CAPSULE, LIQUID FILLED ORAL 125 mg",SIMETHICONE (DIMETHICONE ACTIVATED),None,,Alumina-Magnesia-Simethicone [OTC] | Simethicone Drops Infants [OTC] | Simethicone Ultra Strength [OTC],
1686,358,CONTRACEPTIVE TRIPHASIC TABLET ORAL,CONTRACEPTIVE TRIPHASIC,None,,Options Gynol II Contraceptive [OTC] | Shur-Seal Contraceptive [OTC] | VCF Vaginal Contraceptive [OTC],
1916,511,ETHINYLESTRADIOL TABLET ORAL 0.05 mg,ETHINYLESTRADIOL,None,,Ethinylestradiol and Desogestrel (INT) | Ethinylestradiol and Drospirenone (INT) | Ethinylestradiol and Ethynodiol Diacetate (INT) | Ethinylestradiol and Etonogestrel (INT) | Ethinylestradiol and Levonorgestrel (INT) | Ethinylestradiol and Norelgestromin (INT) | Ethinylestradiol and Norgestimate (INT) | Ethinylestradiol and Norgestrel (INT) | Ethinylestradiol and Norethisterone (INT),
1918,51958,"POLYETHYLENE GLYCOL - ELECTROLYTE 1 POWDER, FOR SOLUTION ORAL 13.125 g/0.3507 g/0.1785 g/0.0466 g 13.87 g",POLYETHYLENE GLYCOL - ELECTROLYTE 1,None,,,
1926,18983,SODIUM PHOSPHATE DIBASIC HEPTAHYDRATE / SODIUM PHOSPHATE MONOBASIC MONOHYDRATE ENEMA RECTAL 7 g/19 g/118mL,SODIUM PHOSPHATE DIBASIC HEPTAHYDRATE,None,,,
76,5928,QUETIAPINE FUMARATE TABLET ORAL 200 mg,QUETIAPINE FUMARATE,None,,ACH-Quetiapine Fumarate XR (CAN) | APO-Quetiapine Fumarate (CAN) | JAMP-Quetiapine Fumarate (CAN),
1927,18983,SODIUM PHOSPHATE DIBASIC HEPTAHYDRATE / SODIUM PHOSPHATE MONOBASIC MONOHYDRATE ENEMA RECTAL 7 g/19 g/118mL,SODIUM PHOSPHATE MONOBASIC MONOHYDRATE,None,,,
1928,52224,"CO-AMOXICLAV POWDER, FOR SUSPENSION ORAL 250 mg/62.5 mg",CO-AMOXICLAV,None,,,
1936,52417,"ADULT COLD PREPARATIONS (1-4) POWDER, FOR SOLUTION ORAL 650 mg/10 mg",ADULT COLD PREPARATIONS (1-4),None,,,
1731,51348,DIENOGEST / ETHINYLESTRADIOL TABLET ORAL 2 mg/0.03 mg,ETHINYLESTRADIOL,None,,Ethinylestradiol and Desogestrel (INT) | Ethinylestradiol and Drospirenone (INT) | Ethinylestradiol and Ethynodiol Diacetate (INT) | Ethinylestradiol and Etonogestrel (INT) | Ethinylestradiol and Levonorgestrel (INT) | Ethinylestradiol and Norelgestromin (INT) | Ethinylestradiol and Norgestimate (INT) | Ethinylestradiol and Norgestrel (INT) | Ethinylestradiol and Norethisterone (INT),
100,357,CONTRACEPTIVE LD TABLET ORAL 30 ug/0.15 mg,CONTRACEPTIVE LD,None,,Options Gynol II Contraceptive [OTC] | Shur-Seal Contraceptive [OTC] | VCF Vaginal Contraceptive [OTC],
1846,6968,BALANCED SALT SOLUTION (2) SOLUTION OPHTHALMIC 0.64 mg/0.075 mg/0.03 mg/0.048 mg/0.17 mg/0.39 mg/1mL 500 mL,BALANCED SALT SOLUTION (2),None,,,
69,6743,QUETIAPINE FUMARATE TABLET ORAL 25 mg,QUETIAPINE FUMARATE,None,,ACH-Quetiapine Fumarate XR (CAN) | APO-Quetiapine Fumarate (CAN) | JAMP-Quetiapine Fumarate (CAN),
1794,1264,TRIPLE SULFA CREAM VAGINAL 3.42 %/2.86 %/3.7 % 78 g,TRIPLE SULFA,None,,Curad Triple Antibiotic [OTC] [DSC] | Medi-First Triple Antibiotic [OTC] | Triple Antibiotic [OTC] | Triple Antibiotic First Aid [OTC] [DSC] | Triple Paste AF [OTC] [DSC] | Triple Paste [OTC],
1727,52725,ADULT COLD PREPARATIONS (5-5) TABLET ORAL 15 mg/5 mg/325 mg,ADULT COLD PREPARATIONS (5-5),None,,,
1739,48,"ALUMINIUM HYDROXIDE / MAGNESIUM HYDROXIDE TABLET, CHEWABLE ORAL 200 mg/200 mg",ALUMINIUM HYDROXIDE,None,,Aluminium Hydroxide (INT) | Aluminium Hydroxide and Magnesium Carbonate (INT) | Aluminium Hydroxide and Magnesium Hydroxide (INT) | Aluminium Hydroxide and Magnesium Trisilicate (INT),
1742,992,"PHENYLEPHRINE / ZINC SOLUTION, DROPS OPHTHALMIC 0.12 %/0.25 % 10 mL",ZINC,None,,Zinc Acetate | Zinc Chloride | Zinc Gelatin | Zinc Gluconate | Zinc Oxide | Zinc Sulfate,
1749,1415,"CALCITONIN, SALMON SPRAY NASAL 100 [iU]/1 {dose} 16 {Puff}","CALCITONIN, SALMON",None,,,
1780,1544,INSULIN BIPHASIC ISOPHANE INJECTION PARENTERAL 70 %/30 % 10 mL,INSULIN BIPHASIC ISOPHANE,None,,,
129,21746,CONTRACEPTIVE DE TABLET ORAL 0.15 mg/30 ug,CONTRACEPTIVE DE,None,,Options Gynol II Contraceptive [OTC] | Shur-Seal Contraceptive [OTC] | VCF Vaginal Contraceptive [OTC],
147,353,CONJUGATED ESTROGENS CREAM VAGINAL 0.625 mg/1g 42.5 g,CONJUGATED ESTROGENS,None,,Oestrogens (Conjugated A/Synthetic) (INT) | Oestrogens (Conjugated B/Synthetic) (INT),
1782,1737,"ACTIVATED PROTHROMBIN COMPLEX (CONCENTRATED) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 1000 [iU]",ACTIVATED PROTHROMBIN COMPLEX (CONCENTRATED),None,,,
1788,52625,"ADULT COLD PREPARATIONS (4-9) CAPSULE, LIQUID FILLED ORAL 250 mg/12.5 mg/5 mg",ADULT COLD PREPARATIONS (4-9),None,,,
1804,2238,GLYCINE SOLUTION IRRIGATION 1.5 % 1000 mL,GLYCINE,None,,,
1705,738,CALCIUM FOLINATE TABLET ORAL 15 mg,CALCIUM FOLINATE,None,,"Calcium Acetate | Calcium Acetate and Magnesium Carbonate | Calcium Carbonate | Calcium Carbonate and Magnesium Carbonate | Calcium Carbonate and Magnesium Hydroxide | Calcium Carbonate and Simethicone | Calcium Carbonate and Vitamin D | Calcium Carbonate, Magnesium Hydroxide, and Simethicone | Calcium Chloride | Calcium Citrate | Calcium Dobesilate | Calcium Dobesilate and Lidocaine | Calcium Glubionate | Calcium Glubionate and Calcium Lactobionate | Calcium Gluconate | Calcium Hydroxylapatite | Calcium Lactate | Calcium Polystyrene Sulfonate",
1710,52622,"ASA / ASCORBIC ACID TABLET, EFFERVESCENT ORAL 400 mg/240 mg",ASA,None,,Praxis ASA EC (CAN) | Rivasa (CAN) | Rivasa FC (CAN) | TARO-Dipyridamole w/ ASA (CAN) | TEVA-5 ASA (CAN),
1812,352,CONJUGATED ESTROGENS TABLET ORAL 0.625 mg,CONJUGATED ESTROGENS,None,,Oestrogens (Conjugated A/Synthetic) (INT) | Oestrogens (Conjugated B/Synthetic) (INT),
1823,52909,"ARTIFICIAL TEARS (HYALURONATE SODIUM) SOLUTION, DROPS OPHTHALMIC 0.15 % 0.5 mL",ARTIFICIAL TEARS (HYALURONATE SODIUM),None,,GoodSense Artificial Tears [OTC] | Artificial Tears [OTC],
2348,998,"PHOSPHATE, POTASSIUM MONOBASIC TABLET ORAL 500 mg","PHOSPHATE, POTASSIUM MONOBASIC",None,,,
1827,13710,"ADULT COLD PREPARATIONS (4-11) CAPSULE, LIQUID FILLED ORAL 325 mg/2 mg/5 mg",ADULT COLD PREPARATIONS (4-11),None,,,
108,11405,CHORIOGONADOTROPIN ALFA INJECTION PARENTERAL 500 ug/1mL 0.5 mL,CHORIOGONADOTROPIN ALFA,None,,,
1832,52071,ADULT COLD PREPARATIONS (4-7) TABLET ORAL 500 mg/10 mg/25 mg,ADULT COLD PREPARATIONS (4-7),None,,,
1833,6423,"RINGERS INJECTION, SOLUTION INTRAVENOUS 147 meq/4.5 meq/4 meq/156 meq/1L 250 mL",RINGERS,None,,,
1839,19949,"SIMETHICONE (DIMETHICONE ACTIVATED) CAPSULE, LIQUID FILLED ORAL 180 mg",SIMETHICONE (DIMETHICONE ACTIVATED),None,,Alumina-Magnesia-Simethicone [OTC] | Simethicone Drops Infants [OTC] | Simethicone Ultra Strength [OTC],
1940,52419,"ADULT COLD PREPARATIONS (5-4) POWDER, FOR SOLUTION ORAL 650 mg/10 mg/20 mg",ADULT COLD PREPARATIONS (5-4),None,,,
1680,11397,PETHIDINE HYDROCHLORIDE INJECTION PARENTERAL 25 mg/1mL 1 mL,PETHIDINE HYDROCHLORIDE,None,,Pethidine (INT) | Pethidine and Promethazine (INT),
1950,52416,"ADULT COLD PREPARATIONS (4-12) POWDER, FOR SOLUTION ORAL 650 mg/10 mg/25 mg",ADULT COLD PREPARATIONS (4-12),None,,,
22,6536,"BIOTIN INJECTION, SOLUTION INTRAMUSCULAR 5 mg/1mL 1 mL",BIOTIN,None,,,
1958,1101,RIFAMPICIN CAPSULE ORAL 150 mg,RIFAMPICIN,None,,Rifampicin (INT) | Rifampicin and Isoniazid (INT),
2362,690,PERITONEAL DIALYSIS I SOLUTION PARENTERAL 13.62 g/132 meq/3.5 meq/1.5 meq/35 meq/102 meq/1000 mL 2 L,PERITONEAL DIALYSIS I,None,,,
2024,21266,"SURFACTANT (BOVINE LIPID EXTRACT) INJECTION, SUSPENSION TRANSTRACHEAL 27 mg/1mL 5 mL",SURFACTANT (BOVINE LIPID EXTRACT),None,,,
177,767,LITHIUM CARBONATE TABLET ORAL 300 mg,LITHIUM CARBONATE,None,,APO-Lithium Carbonate (CAN) | DOM-Lithium Carbonate (CAN) | PMS-Lithium Carbonate (CAN),
2363,693,PERITONEAL DIALYSIS II SOLUTION PARENTERAL 22.7 g/1025.67 meq/3.5 meq/1.5 meq/35 meq/132 meq/1000 mL 2 L,PERITONEAL DIALYSIS II,None,,,
1627,52246,EPOETIN INJECTION PARENTERAL 2000 [iU]/0.3mL,EPOETIN,None,,Epoetin Alfa | Epoetin Beta | Epoetin Lambda | Epoetin Zeta,
2026,50061,FLUPENTHIXOL DECANOATE INJECTION PARENTERAL 20 mg/1mL,FLUPENTHIXOL DECANOATE,None,,,
